"lon","lat"
-93.0899578,44.9537029
-121.4943996,38.5815719
-104.990251,39.7392358
-122.2913078,37.8271784
-84.3879824,33.7489954
-120.7401385,47.7510741
-84.0335197,34.1064895
-95.9345034,41.2565369
-79.9558968,39.629526
-74.4056612,40.0583238
-81.5157535,27.6648274
-119.4179324,36.778261
-84.1711345,35.8778548
-90.0715323,29.9510658
-90.0715323,29.9510658
-70.8844239,42.8796245
-70.8844239,42.8796245
-70.8844239,42.8796245
-70.8844239,42.8796245
,
133.775136,-25.274398
-92.4451371,31.3112936
-93.9535558,38.9991748
-93.9535558,38.9991748
-78.6568942,37.4315734
-73.134961,40.789142
-79.400338,43.7012713
-96.7969879,32.7766642
-122.3320708,47.6062095
-93.2650108,44.977753
-79.0192997,35.7595731
-117.1610838,32.715738
-80.9405602,44.5690305
-80.9405602,44.5690305
,
-95.8201852,36.3012519
-73.134961,40.789142
-82.9000751,32.1656221
-78.8866943,33.6890603
-83.1763145,42.3222599
-90.153141,30.8471283
-89.3985283,40.6331249
-89.3985283,40.6331249
-95.712891,37.09024
-95.712891,37.09024
-90.1994042,38.6270025
-111.9260519,33.4941704
-71.467566,42.7653662
-118.2436849,34.0522342
-95.7243335,37.2321077
-73.567256,45.5016889
19.145136,51.919438
-76.6412712,39.0457549
-78.8866943,33.6890603
-81.3792365,28.5383355
-92.0198427,30.2240897
-78.898619,35.9940329
,
-77.7199932,39.6417629
-80.4139393,37.2295733
-73.9441579,40.6781784
-79.0192997,35.7595731
-75.6971931,45.4215296
-82.907123,40.4172871
-82.907123,40.4172871
-118.2436849,34.0522342
-73.134961,40.789142
-99.9018131,31.9685988
-2.7044052,53.7632254
-75.6971931,45.4215296
-4.2026458,56.4906712
-99.3239853,39.7561206
-76.6121893,39.2903848
-71.0588801,42.3600825
-96.5716694,39.1836082
-116.7812225,47.6734632
-122.4442906,47.2528768
-77.4360481,37.5407246
-95.7243335,37.2321077
-94.5785667,39.0997265
-81.5157535,27.6648274
,
-79.3831843,43.653226
-71.8689917,41.9046012
-119.4179324,36.778261
-70.2568189,43.6590993
-98.7591311,20.1010608
-95.6179642,37.0362295
-90.1994042,38.6270025
,
-84.2700179,37.8393332
-97.1680319,27.7255819
-80.1917902,25.7616798
-117.5757622,47.4873895
-77.8868117,34.2103894
-87.6297982,41.8781136
-77.0368707,38.9071923
-95.712891,37.09024
-106.346771,56.130366
-77.3860976,38.9695545
-97.0969552,33.0145673
-122.4194155,37.7749295
-121.4943996,38.5815719
-83.985,42.43472
-73.8648268,40.8447819
-118.2436849,34.0522342
-89.3985283,32.3546679
-86.4808043,36.9685219
-74.0059728,40.7127753
-114.0708459,51.0486151
-85.5016423,36.162839
-120.5542012,43.8041334
-80.4742261,35.6709727
-76.2858726,36.8507689
-122.4703868,38.5052429
,
-117.1610838,32.715738
133.775136,-25.274398
-85.3096801,35.0456297
-85.3096801,35.0456297
-99.9018131,31.9685988
-98.4842465,39.011902
-91.8318334,35.20105
-80.1917902,25.7616798
-80.6495194,41.0997803
-106.4850217,31.7618778
-71.0999719,42.4802469
-90.1153638,32.4618086
-90.1153638,32.4618086
,
-105.084423,40.5852602
-83.0457538,42.331427
-75.977985,36.8529263
-114.0708459,51.0486151
-111.0937311,34.0489281
-77.1945247,41.2033216
-104.8213634,38.8338816
-73.9841161,40.7317696
-86.902298,32.3182314
-89.3985283,40.6331249
-96.9209135,32.7078751
-95.3698028,29.7604267
-118.4069666,34.0683231
-95.712891,37.09024
-90.1994042,38.6270025
-91.9623327,30.9842977
-78.6381787,35.7795897
-88.4472948,41.6411409
-122.4694214,37.5027185
-123.0350963,44.9428975
-118.0353449,34.1397292
-114.7420408,44.0682019
-93.0899578,44.9537029
,
-118.2436849,34.0522342
-112.0740373,33.4483771
-117.1610838,32.715738
-74.0059728,40.7127753
-75.1652215,39.9525839
-95.6586511,37.0364181
-95.712891,37.09024
,
-87.6297982,41.8781136
-118.2436849,34.0522342
-94.5785667,39.0997265
-75.6971931,45.4215296
-95.712891,37.09024
-83.6129939,42.2411499
-104.8213634,38.8338816
-118.3812562,34.2279298
-74.0059728,40.7127753
-78.6568942,37.4315734
-80.8081413,35.5859146
-79.0192997,35.7595731
-104.596915,39.3602662
-95.712891,37.09024
-99.9018131,31.9685988
,
-79.3831843,43.653226
-111.0937311,39.3209801
-111.0937311,39.3209801
-111.0937311,39.3209801
-81.373757,40.808891
-91.8318334,37.9642529
-80.2331036,26.1275862
-81.0348144,34.0007104
-81.0348144,34.0007104
-117.1610838,32.715738
-95.3010624,32.3512601
-84.5193754,34.1014873
-81.655651,30.3321838
-122.4194155,37.7749295
-114.0143635,51.2917005
-74.0059728,40.7127753
-90.9200987,30.2385294
-99.9018131,31.9685988
-87.3275828,35.9533956
-105.8700901,34.5199402
-118.2436849,34.0522342
-105.2705456,40.0149856
,
-96.7025955,40.813616
-87.3275828,35.9533956
133.775136,-25.274398
-94.6858998,46.729553
,
-95.9946482,36.1583952
-113.851419,54.1521565
-92.3955774,40.7401933
-73.7562317,42.6525793
-95.712891,37.09024
-124.0828396,40.8665166
-119.119948,46.2086683
-117.0382471,32.5149469
-77.0010786,41.2411897
-74.0059728,40.7127753
-118.2399583,34.073851
-71.3824374,42.4072107
-118.2436849,34.0522342
-74.0059728,40.7127753
-81.3578859,41.1536674
-75.058009,39.9562052
-97.1080656,32.735687
-87.6297982,41.8781136
-87.6297982,41.8781136
-78.8783585,35.0526641
-117.2296717,33.9424658
-117.1702674,32.7117361
-82.907123,40.4172871
-90.0489801,35.1495343
-90.0489801,35.1495343
-88.562436,34.667266
-83.4688204,41.607272
-113.851419,54.1521565
-120.7401385,47.7510741
-97.7430608,30.267153
-112.0740373,33.4483771
-91.8318334,37.9642529
-85.323214,51.253775
-85.323214,51.253775
-85.323214,51.253775
-85.323214,51.253775
-75.1652215,39.9525839
-95.5843135,29.9409146
-118.2436849,34.0522342
-87.6297982,41.8781136
-95.712891,37.09024
-88.9511912,39.9325368
-75.5235149,42.531184
,
-95.712891,37.09024
-80.4775569,25.4687224
-118.2436849,34.0522342
-83.0457538,42.331427
-87.9064736,43.0389025
-119.4179324,36.778261
-122.6727305,45.6272259
-82.6402915,27.7676008
-83.5180063,43.0347491
-82.9987942,39.9611755
-79.0192997,35.7595731
-80.2289571,26.3496347
-99.9018131,31.9685988
-98.4842465,39.011902
-113.4909267,53.544389
-79.6876659,43.467517
-87.7917039,41.5145141
-74.0059728,40.7127753
-71.3468091,42.2775281
-95.712891,37.09024
35.233154,31.952162
-95.712891,37.09024
-81.3792365,28.5383355
-78.6568942,37.4315734
-95.712891,37.09024
-74.0237512,40.7795455
-95.712891,37.09024
-1.3080629,51.0576948
-71.5723953,43.1938516
-95.712891,37.09024
-80.1373174,26.1224386
-74.0059728,40.7127753
-85.323214,51.253775
-85.323214,51.253775
-116.419389,38.8026097
-76.1783739,40.0466571
-76.1783739,40.0466571
-74.0059728,40.7127753
-86.5804473,35.5174913
-80.1917902,25.7616798
-119.8138027,39.5296329
-86.5804473,35.5174913
-96.7969879,32.7766642
-84.3879824,33.7489954
-120.5542012,43.8041334
-71.0772796,42.7762015
-117.1610838,32.715738
-98.3959291,34.6035669
-73.9441579,40.6781784
-82.9000751,32.1656221
-95.712891,37.09024
-81.1637245,33.836081
-96.7969879,32.7766642
-81.7728543,28.5494447
-76.6121893,39.2903848
-80.0943113,43.9199788
-106.346771,56.130366
-87.4052865,37.9444882
18.643501,60.128161
-90.1994042,38.6270025
-75.977985,36.8529263
-86.902298,32.3182314
-118.2436849,34.0522342
-76.6121893,39.2903848
-76.5835621,36.7282054
-71.3824374,42.4072107
-95.712891,37.09024
-95.712891,37.09024
-110.9747108,32.2226066
-82.9000751,32.1656221
-77.0368707,38.9071923
-86.8133615,41.7642071
-81.4392828,41.5519952
-88.3200715,41.7605849
-113.4909267,53.544389
-84.3879824,33.7489954
-73.124188,40.9142667
-117.2470353,32.7494988
-77.6088465,43.1565779
-85.6023643,44.3148443
-93.2922989,37.2089572
-104.990251,39.7392358
-85.7584557,38.2526647
-113.4909267,53.544389
-76.6412712,39.0457549
-84.2700179,37.8393332
-84.2700179,37.8393332
-111.9507042,33.8333716
-92.3425775,42.492786
-92.3425775,42.492786
-92.3425775,42.492786
-77.0368707,38.9071923
-77.0368707,38.9071923
-122.4194155,37.7749295
-92.6238082,44.8613563
-97.4394777,35.2225668
-77.1945247,41.2033216
-80.2481666,43.5448048
-84.2700179,37.8393332
-99.9018131,31.9685988
-73.7948516,40.7282239
-3.530875,50.7155591
-82.907123,40.4172871
-78.6568942,37.4315734
-119.7871247,36.7377981
-86.7816016,36.1626638
-86.7816016,36.1626638
-93.2650108,44.977753
-83.4192941,42.7351196
-81.8723084,26.640628
-107.2902839,43.0759678
-71.3824374,42.4072107
-104.8319195,39.7294319
-79.0192997,35.7595731
-79.0192997,35.7595731
-88.7878678,43.7844397
-97.1080656,32.735687
-84.3879824,33.7489954
-78.6628728,35.7893865
-88.7878678,43.7844397
-74.4056612,40.0583238
-95.712891,37.09024
-73.9495818,41.0464858
-97.7430608,30.267153
-78.6381787,35.7795897
-84.3879824,33.7489954
-79.3831843,43.653226
,
-74.1723667,40.735657
-121.4943996,38.5815719
-118.3617443,34.0900091
-87.6350317,41.8816112
-74.0059728,40.7127753
-113.4909267,53.544389
-80.238888,26.771624
-74.0059728,40.7127753
-119.0592705,34.3541659
-76.9105483,38.6265124
-97.7430608,30.267153
-117.3794834,33.1958696
-119.4179324,36.778261
-119.4179324,36.778261
-119.4179324,36.778261
-96.7969879,32.7766642
-86.158068,39.768403
-74.0059728,40.7127753
-74.0059728,40.7127753
-74.4056612,40.0583238
-90.0715323,29.9510658
-76.6412712,39.0457549
-84.2807329,30.4382559
-76.6412712,39.0457549
-122.4194155,37.7749295
-106.346771,56.130366
-79.3831843,43.653226
-113.9940314,46.8721284
-78.4766781,38.0293059
-82.9987942,39.9611755
-77.2497049,38.6581722
-98.8138762,53.7608608
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-86.8103567,33.5185892
-80.1917902,25.7616798
-91.8318334,35.20105
-118.2436849,34.0522342
-83.6129939,42.2411499
-94.6858998,46.729553
-74.1502007,40.5795317
,
-84.3879824,33.7489954
-122.8553724,45.143731
-72.5754149,41.2959908
-77.0368707,38.9071923
-79.0192997,35.7595731
-74.0059728,40.7127753
21.824312,39.074208
-114.9817213,36.0395247
-121.8863286,37.3382082
-89.969532,35.7050778
-119.4179324,36.778261
-74.0059728,40.7127753
-104.8213634,38.8338816
-85.5872286,42.2917069
-85.6023643,44.3148443
-2.2496839,52.388596
-96.9209135,32.7078751
-3.74922,40.463667
-84.3879824,33.7489954
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-95.712891,37.09024
-93.2650108,44.977753
-113.4909267,53.544389
-81.5138602,30.2851533
-97.092877,35.0077519
-76.6121893,39.2903848
-76.6121893,39.2903848
-92.2895948,34.7464809
-79.3831843,43.653226
-81.1637245,33.836081
-80.2414543,36.1039955
-118.2436849,34.0522342
-93.2650108,44.977753
-82.0205321,37.9183745
-93.0899578,44.9537029
-91.8318334,37.9642529
-91.8318334,37.9642529
-85.323214,51.253775
-122.4194155,37.7749295
-90.0715323,29.9510658
-80.0833885,40.4086802
-80.0833885,40.4086802
-80.0833885,40.4086802
-80.0833885,40.4086802
-84.5037164,38.0405837
-83.0457538,42.331427
-80.4549026,38.5976262
-89.4012302,43.0730517
-117.1610838,32.715738
-81.5157535,27.6648274
-76.6121893,39.2903848
-83.0363633,42.3149367
-95.7243335,37.2321077
-114.0708459,51.0486151
-73.9712488,40.7830603
-106.650422,35.0843859
-122.6489869,45.7106718
-112.2373779,33.5805955
-95.3698028,29.7604267
-79.0192997,35.7595731
-95.712891,37.09024
-98.4936282,29.4241219
-120.0607176,36.9613356
-120.7401385,47.7510741
-79.7919754,36.0726354
-79.7919754,36.0726354
-73.4540111,41.394817
-119.4179324,36.778261
-78.6381787,35.7795897
-96.0211039,41.321392
-96.0211039,41.321392
-96.0211039,41.321392
-96.0211039,41.321392
-96.0211039,41.321392
-96.0211039,41.321392
-96.0211039,41.321392
-80.8600736,35.4868032
-80.8600736,35.4868032
-80.8600736,35.4868032
-78.898619,35.9940329
-84.4907621,34.2367621
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-105.2551187,54.5259614
-122.6587185,45.5122308
-122.6587185,45.5122308
-122.6587185,45.5122308
-96.3699632,30.6743643
-79.0192997,35.7595731
-118.1937395,33.7700504
-71.3824374,42.4072107
-87.6297982,41.8781136
-102.552784,23.634501
-114.0708459,51.0486151
-117.3961192,33.9532966
-95.712891,37.09024
-76.9158068,38.8851122
-95.712891,37.09024
-85.5872286,42.2917069
-76.632592,25.506191
-78.6381787,35.7795897
-78.6381787,35.7795897
-83.8979573,33.9887165
-77.5460805,34.4271121
-78.7811169,35.79154
-96.9162521,32.8671498
-120.5542012,43.8041334
-87.6297982,41.8781136
-95.7243335,37.2321077
-113.8112386,52.2681118
-122.0807964,37.6688205
-80.1789351,26.2517482
-80.1789351,26.2517482
-77.0368707,38.9071923
-114.0708459,51.0486151
-114.566607,53.4175643
-71.0588801,42.3600825
-90.0715323,29.9510658
-90.0715323,29.9510658
-90.0715323,29.9510658
,
-74.0431435,40.7177545
-70.8226541,43.9653889
-70.8226541,43.9653889
-104.6188943,50.4452112
-97.396381,27.8005828
-118.3089661,34.1808392
-95.3698028,29.7604267
-81.5157535,27.6648274
-81.5157535,27.6648274
-81.5157535,27.6648274
-81.5157535,27.6648274
-81.5157535,27.6648274
-81.5157535,27.6648274
-81.5157535,27.6648274
-81.5157535,27.6648274
-97.4394777,35.2225668
-110.9747108,32.2226066
-79.5088544,43.599792
-86.1349019,40.2671941
-7.6920536,53.1423672
-96.7969879,32.7766642
-96.7969879,32.7766642
-97.1080656,32.735687
-89.3985283,40.6331249
-119.4179324,36.778261
-112.0740373,33.4483771
-96.7025955,40.813616
-76.1783739,40.0466571
-73.9441579,40.6781784
-73.567256,45.5016889
-110.9950966,32.3234078
-90.1994042,38.6270025
-81.5157535,27.6648274
-81.5157535,27.6648274
,
-84.3879824,33.7489954
-86.9080655,40.4258686
-122.2711137,37.8043637
-95.992775,36.1539816
-73.9712488,40.7830603
,
-122.0369239,47.3733483
-118.2351192,33.8803536
-95.3698028,29.7604267
-76.7074571,37.2707022
-95.3698028,29.7604267
-82.9000751,32.1656221
-95.712891,37.09024
-79.4110794,43.7615377
-79.8711024,43.2557206
-122.4194155,37.7749295
-87.6297982,41.8781136
-105.084423,40.5852602
-99.2603531,33.5942608
-89.3985283,40.6331249
-87.6297982,41.8781136
-122.2020795,47.9789848
-102.552784,23.634501
-95.7243335,37.2321077
-106.346771,56.130366
-84.5120196,39.1031182
-82.4571776,27.950575
-71.0588801,42.3600825
-89.9572444,38.7244997
-75.5551858,40.5159304
-118.1525136,34.0059656
-118.1525136,34.0059656
-118.096735,33.9830688
-95.9749076,36.7507859
,
-80.1917902,25.7616798
-98.2269553,29.561618
-86.5804473,35.5174913
-99.0816784,40.6993303
-77.1945247,41.2033216
-95.712891,37.09024
-84.3879824,33.7489954
-84.3879824,33.7489954
-117.1817377,46.7297771
-120.7401385,47.7510741
-78.5858802,35.8517818
-74.0298767,40.6263732
-76.9105483,38.6265124
-76.6357942,38.291238
-117.820741,34.0575652
-82.1956679,34.6890095
-94.6267873,39.1155314
-90.0715323,29.9510658
-73.5101258,40.6837121
-73.5101258,40.6837121
-73.5101258,40.6837121
-73.5101258,40.6837121
-87.6297982,41.8781136
-113.4909267,53.544389
-113.4909267,53.544389
-113.4909267,53.544389
-99.133208,19.4326077
-123.0350963,44.9428975
-95.712891,37.09024
-79.0192997,35.7595731
-87.6297982,41.8781136
-78.6568942,37.4315734
-95.3698028,29.7604267
-120.5542012,43.8041334
-111.9400054,33.4255104
-111.9260519,33.4941704
-86.902298,32.3182314
-74.1495889,41.1148179
-118.2914206,34.0640584
-84.1435136,33.4347963
-84.1435136,33.4347963
-71.2134231,41.6259211
-75.1652215,39.9525839
-81.0348144,34.0007104
-86.5804473,35.5174913
-81.0348144,34.0007104
-81.4644812,28.4538786
-95.7243335,37.2321077
-93.641539,41.995541
-80.1917902,25.7616798
-122.4194155,37.7749295
-75.1196199,39.9259463
-106.4850217,31.7618778
-95.712891,37.09024
-118.4069666,34.0683231
-117.2897652,34.1083449
-119.4960106,49.8879519
-114.0708459,51.0486151
-106.346771,56.130366
-82.3248262,29.6516344
-111.8910474,40.7607793
-111.8910474,40.7607793
-104.990251,39.7392358
-106.6700458,52.1332144
-98.4842465,39.011902
-119.4179324,36.778261
-83.2973732,42.3944486
-103.2310149,44.0805434
-81.5157535,27.6648274
-77.4360481,37.5407246
-77.026088,38.9906657
-85.3096801,35.0456297
-96.4981467,41.4333909
-95.712891,37.09024
-119.4179324,36.778261
-95.712891,37.09024
-84.8966171,38.0372967
-73.9100544,42.0203897
-79.2468626,43.1593745
-82.9987942,39.9611755
-75.1652215,39.9525839
5.291266,52.132633
-95.9345034,41.2565369
-71.3824374,42.4072107
-76.1474244,43.0481221
-118.2436849,34.0522342
-118.2436849,34.0522342
-78.6381787,35.7795897
-84.4518854,39.0331169
-97.3307658,32.7554883
-95.712891,37.09024
-80.085059,42.1292241
-99.9018131,31.9685988
-84.3879824,33.7489954
-93.7501789,32.5251516
-79.2944964,33.376834
-95.9345034,41.2565369
-122.4194155,37.7749295
25.7481511,61.92411
-95.712891,37.09024
-84.4838654,42.7369792
-82.9000751,32.1656221
-97.092877,35.0077519
-122.3320708,47.6062095
-120.9968782,37.6390972
-80.8081413,35.5859146
-105.937799,35.6869752
-84.45937,33.2909517
-79.9958864,40.4406248
-76.2177046,43.106456
-90.1153638,32.4618086
-74.0059728,40.7127753
-74.4056612,40.0583238
-95.712891,37.09024
-122.0607963,37.9479786
-95.3698028,29.7604267
-95.3698028,29.7604267
-89.4012302,43.0730517
-71.0588801,42.3600825
-87.6297982,41.8781136
-95.712891,37.09024
-114.0708459,51.0486151
-119.4179324,36.778261
-114.0708459,51.0486151
-114.0708459,51.0486151
-114.0708459,51.0486151
-114.0708459,51.0486151
-114.0708459,51.0486151
-85.323214,51.253775
-119.4179324,36.778261
-95.712891,37.09024
-76.9455296,38.8140024
-95.712891,37.09024
-79.3831843,43.653226
-114.0708459,51.0486151
-75.1196199,39.9259463
-112.0077881,33.4372686
-74.0059728,40.7127753
-86.158068,39.768403
-97.092877,35.0077519
-119.7029194,36.8252277
-122.6587185,45.5122308
-74.171811,40.9167654
-97.7941967,32.4420826
-112.0740373,33.4483771
-95.712891,37.09024
-120.1451812,39.1677134
-106.346771,56.130366
-82.0105148,33.4734978
-77.0368707,38.9071923
-118.1331593,33.9401088
-118.2436849,34.0522342
-95.712891,37.09024
-106.650422,35.0843859
-97.0403352,32.8998091
-104.990251,39.7392358
-80.2870509,25.7958723
-93.9993996,44.1635775
-99.9018131,43.9695148
-97.4965049,35.5481854
-106.346771,56.130366
-81.5157535,27.6648274
-82.4571776,27.950575
8.468946,60.472024
-75.1652215,39.9525839
-74.0059728,40.7127753
-84.3879824,33.7489954
-111.0937311,34.0489281
-122.6587185,45.5122308
-84.3271772,42.2330917
-95.712891,37.09024
-98.4936282,29.4241219
-85.1393513,41.079273
-95.992775,36.1539816
-81.0348144,34.0007104
-99.9018131,31.9685988
-95.6316455,37.0328728
-95.6316455,37.0328728
-95.712891,37.09024
-122.3320708,47.6062095
-77.297508,18.109581
-95.712891,37.09024
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-72.6078672,42.1487043
-71.0588801,42.3600825
-95.712891,37.09024
-87.7286431,34.5078726
-85.7584557,38.2526647
-90.1994042,38.6270025
9.501785,56.26392
-117.1610838,32.715738
-74.0059728,40.7127753
-98.4936282,29.4241219
-119.0187125,35.3732921
-95.712891,37.09024
-111.8910474,40.7607793
-98.4936282,29.4241219
-79.3831843,43.653226
-78.4766781,38.0293059
-91.8318334,37.9642529
-111.651302,35.1982836
-79.8342163,42.2156131
-73.134961,40.789142
-89.953157,38.8114364
-84.2807329,30.4382559
-79.3831843,43.653226
-116.419389,34.9592083
-95.712891,37.09024
-113.4909267,53.544389
-118.1228476,34.0625106
-122.5703692,45.4076205
-122.5703692,45.4076205
,
-78.8783585,35.0526641
-87.6297982,41.8781136
-78.6381787,35.7795897
-79.0558445,35.9131996
-75.977985,36.8529263
-117.8311428,33.7174708
-117.8311428,33.7174708
-117.8311428,33.7174708
-79.9958864,40.4406248
-104.990251,39.7392358
-95.712891,37.09024
-75.0376707,39.8915022
-74.4056612,40.0583238
-90.1994042,38.6270025
-111.9260519,33.4941704
-99.9018131,31.9685988
-112.0476423,33.0581063
-73.7845768,41.0050977
-82.6851828,28.3243951
-75.1652215,39.9525839
-81.8723084,26.640628
-69.7753222,44.2300698
-116.419389,38.8026097
-118.2436849,34.0522342
-75.1652215,39.9525839
-73.7562317,42.6525793
-95.712891,37.09024
-122.3320708,47.6062095
-82.3248262,29.6516344
-96.9977846,32.7459645
-118.7797571,34.0259216
-81.7799871,24.5550593
-77.39628,25.03428
-75.1652215,39.9525839
-75.1652215,39.9525839
-122.6587185,45.5122308
,
-97.092877,35.0077519
-111.4979729,40.6460622
-119.7871247,36.7377981
-95.712891,37.09024
-74.1284764,40.8567662
-122.4077498,37.654656
-73.5358541,40.7893778
-92.0198427,30.2240897
-96.7025955,40.813616
-122.4194155,37.7749295
-122.4194155,37.7749295
-120.5542012,43.8041334
-118.2436849,34.0522342
-85.323214,51.253775
-114.0708459,51.0486151
-87.6297982,41.8781136
-106.346771,56.130366
-98.4842465,39.011902
-75.9179738,42.0986867
-120.7401385,47.7510741
-120.7401385,47.7510741
-95.3698028,29.7604267
-80.2644254,43.1393867
-96.7898034,46.8771863
-73.087749,41.6032207
-118.3812562,34.187044
-79.3831843,43.653226
-75.1196199,39.9259463
-85.323214,51.253775
-97.3764089,33.6517736
-118.2436849,34.0522342
133.775136,-25.274398
-80.1917902,25.7616798
-86.5861037,34.7303688
-86.5861037,34.7303688
-78.9006484,44.5337469
-95.712891,37.09024
-95.712891,37.09024
-87.6242032,41.8876238
-111.8999353,40.6110589
-119.4179324,36.778261
-119.4960106,49.8879519
-76.1474244,43.0481221
-84.3879824,33.7489954
-95.712891,37.09024
-95.0823391,38.5502932
-4.2026458,56.4906712
-82.9987942,39.9611755
-85.3096801,35.0456297
-102.3676431,31.8456816
-86.2462523,45.9577506
-82.8001026,27.9658533
-74.0059728,40.7127753
-115.1398296,36.1699412
-110.9747108,32.2226066
-117.1610838,32.715738
-73.9841161,40.7317696
-111.0937311,34.0489281
-77.5636015,39.1156615
-95.712891,37.09024
-122.5950942,45.5897694
-120.5478474,46.9965144
-82.4075935,27.7730836
-122.4194155,37.7749295
-73.9441579,40.6781784
-99.9018131,31.9685988
-79.3756044,42.096446
-79.3831843,43.653226
-106.346771,56.130366
-115.1398296,36.1699412
,
-122.6587185,45.5122308
-120.7401385,47.7510741
8.468946,60.472024
-118.2436849,34.0522342
-118.1937395,33.7700504
-95.712891,37.09024
,
-79.3831843,43.653226
-95.3727001,29.7466345
-79.3831843,43.653226
-85.969951,31.8087678
-113.4909267,53.544389
-117.4260465,47.6587802
-118.2436849,34.0522342
-73.9918181,40.7637581
-71.0588801,42.3600825
-113.4909267,53.544389
-122.2816328,37.5669611
-87.7828523,42.7261309
-87.7828523,42.7261309
-95.712891,37.09024
-99.3267702,38.8791783
-95.712891,37.09024
-74.0059728,40.7127753
-81.4914894,31.1499528
-82.9000751,32.1656221
-89.4073123,40.7036482
-89.4592609,40.6128161
-74.6125701,42.4813601
-89.5800978,40.666149
-2.58949,49.4481982
-2.58949,49.4481982
-2.58949,49.4481982
-2.58949,49.4481982
-2.58949,49.4481982
-2.58949,49.4481982
-2.58949,49.4481982
-2.58949,49.4481982
-90.1320311,32.2745912
-83.0457538,42.331427
-93.2650108,44.977753
-74.6672226,40.3572976
-71.0588801,42.3600825
-79.3831843,43.653226
-82.4571776,27.950575
-79.3831843,43.653226
-115.1398296,36.1699412
-95.712891,37.09024
-73.134961,40.789142
-76.6121893,39.2903848
-121.4943996,38.5815719
-122.2913078,37.8271784
-86.4957833,30.3935337
-87.6297982,41.8781136
-94.6858998,46.729553
-97.3307658,32.7554883
-94.348268,35.436756
-118.2436849,34.0522342
-118.2436849,34.0522342
-94.5785667,39.0997265
-115.1398296,36.1699412
-76.6121893,39.2903848
